SentenceID,HedgeWord,Sentence,Final,Agreement
6337,sort of,"so you are courageous enough only to stand behind some sort of ideal",0.0,1.0
761,most,"I think most of the posts have been highly critical of the OP actually.",1.0,0.6
30223,most,"Now as most of you know what started this off is the shooting of Mark Duggan by police.",1.0,0.8
11234,most,"Perhaps it was the most devastating terrorist attack in America",0.0,0.6
29460,know,"I know of several similar incidents.",0.0,1.0
22489,someone,"But like someone else on here",0.0,0.6
20316,someone,"I just do not support banning anyone and would not do it unless someone threatens another member.",1.0,1.0
9094,much,"I think part of my opposition is based on the fact that I think schools butt in way too much",1.0,0.8
22698,most,"I (admittedly rather lazily) use monopoly simply to mean an industry/sector with a single entity controlling all or most of the business within it.",1.0,0.6
14102,much,"Too much freedom makes people abuse that freedom.",0.0,0.6
30150,know,"we do know that you are full of shit and jack off whenever you post",0.0,0.8
18683,much,"God bless Ingsy's fish  not so much blessing the Porter though *shudders as she remembers the green phlegm that used to get launched at poor unsuspecting year 7's*I was in America with my family and gran",1.0,0.6
22845,know,"If you truly don't know what greed means than nobody is going to be able to explain it to you.",0.0,0.6
16324,feel,"It's maybe the 'freedom' you'd feel if you **** deliberately yourself on a public bus.",0.0,0.8
18307,some,"I see far too many kids miss out on even some of the most basic things because of their moron unprepared parents.",0.0,0.6
29352,feel,"Guns are too much part of society in the U.S. to change the way people feel about them.",1.0,1.0
5336,some,"The only other thing that I would tell John is that I wouldn't let a bad experience when I was 17 keep me from going out and having some fun in the woods.",0.0,0.6
24705,some,"She wants to raise a loan or mortgage of some sort (OP refers to money lenders) but cannot do so without Rumpelstiltskin's written agreement and he is unlikely (at the very least",0.0,0.8
23392,most,"No country on earth relies on public charities to handle all their public welfareThey are actually the most efficient",0.0,0.8
14354,really,"Your comment at SFB really doesn't seem fair to me.",1.0,1.0
24717,feel,"Exactly what has happened DH feels so bad at what has happened that he has confessed to the police and as previous post the police know what has happened and he will be arrested on fraud crimes (However i am not sure on what crimes at the moment).",0.0,1.0
4172,some,"You should be discussing these issues with your doctor - some people need help",1.0,0.6
22926,most,"most every vet I met over a certain age",1.0,0.6
9772,much,"Originally Posted by TootlesConsidering much of the New Testament quoted and reiterated what the Old said (specifically",1.0,0.6
17237,a little,"Maybe this incident will force the military to focus on processing these soldiers with a little more care when they return from war.",1.0,1.0
298,believe,"What most all modern day economists have in common is they believe in the control/plan model of economics.",1.0,0.6
7971,sometimes,"I think sometimes the problem with discussions like this is that they become 'heat of the moment' discussions and therefore your OH can dismiss them as emotional flareups rather than deep seated problems.",0.0,0.8
10513,someone,"The impression you get is of someone who truly believed in the Labour Party-make 2; that is",0.0,0.8
23049,really,"I really liked the book Ina Mays Guide to Childbirth.",0.0,0.8
26069,much,"I promise you'll come away with a much clearer understanding of this self-serving",0.0,1.0
22980,could,"I wish there was a way for kooks like you to be tagged so that we could quit protecting you from terrorists and not help you during natural disasters.",0.0,0.6
25045,most,"- We have the most powerful Air Force (and Naval Air) on earth- We have the most advanced avionics- We have the best missiles- We have the best intelligence- We have air superiority in any theater on earthThe Russians tried for 50 years to keep up with us and they couldn't.",0.0,0.9
4179,much,"it's standard practice to start taking ssri at a dose so low that there may not be much psychological effect (excluding placebo effects that is).",1.0,1.0
1294,find,"Also I find it really irritating when Scottish people say something along the lines of it's your MPs you need to complain to",1.0,0.8
20515,find,"Only one English-speaking newspaper we could find has investigated this issue: the Washington Post.",0.0,0.8
4557,might,"It might be the CEO who owns wealthy",1.0,1.0
3815,some,"Go troll some other thread fool.....",0.0,0.8
27144,most,"The most common include: for non-payment of rent",0.0,0.6
10566,know,"We will no longer know if someone has put an item in their cart",0.0,0.8
8547,believe,"I do not believe in the violent",0.0,0.8
1061,understand,"I can understand why Obama is doing this.",0.0,1.0
11338,much,"With as much hot water as I can stand.",1.0,0.8
25004,really,"the way health (and really all) insurance works is that you pay a premium for access to services.",1.0,0.8
3411,could,"That could be true in some cases but I imagine it is actually pretty rare.",1.0,0.8
517,some,"* the international media and NGOs are watching and reporting on the Occupy Wall Street protests without interference from the government;* the Occupy Wall Street organizers will be free to talk to any American or foreigner who wants to talk to them without fear of arrest;* the U.S. government may complain that some countries' currency policies are hurting the U.S. economy",1.0,0.8
28358,some,"For some reason",1.0,0.6
4060,someone,"An example of someone who prefers to be labelled a winner over knowing the truth.",1.0,0.6
7974,know,"I don't even know if it's worth getting into justifying why you think that - he will know himself in the back of his mind that this is the situation and I don't think you pointing out his problems will necessarily help.",1.0,1.0
28973,kind of,"It doesn't matter what kind of school you go to",0.0,0.8
8948,could,"I would recommend you get these enterology tests done -(these could come back negative and inidcating IBS - which isn't wholly helpful because it does mean a change in eating habits",1.0,0.8
32322,really,"I really don't mean to.",1.0,1.0
11052,know,"I don't know where you were during the immigration reform grand march.",0.0,0.6
13259,most,"We have been married over 11 years now and it seems most of that time its been a 1 way effort.",0.0,0.6
17921,know,"It's such an Amalgam of disenfranchised individuals that may not know what the end result to this may be",1.0,0.6
22962,a little,"I wish Paul was a little bit more articulate and less frenetic in his responses.",1.0,1.0
15774,some,"I can understand why some aid was turned down.",1.0,1.0
8594,hear,"Whoever didn't hear about deficits exploding during Chimpy McShrub's eight years had to have been living on a deserted island",1.0,1.0
1280,basic,"Scotland has two basic issues:1) The population is slightly poorer on average when compared to England.",1.0,0.6
28346,sort of,"But still this sort of stuff I can't understand.",0.0,0.8
8681,much,"its about control and giving him the opportunity to twist the knife further will make the OP feel much worse.",0.0,1.0
4518,fair,"Unfortunately... the only people that get to decide what that fair day's pay is... is the people who don't want to give a fair day's pay.",0.0,0.5
16555,know,"But I do know him and what his motivation is.",0.0,0.6
30147,most,"the same was said about the Post Office.....look at UPS and FedX....compitition took away a hell of a lot of the parcel business and overnight deliveries....the only one BLOATED is the govt one...so much for CANT COMPETE....the USPS delivers most everywhere and this analogy is similar to putting up side by side Charter schools next to Public schools.",1.0,0.6
16582,most,"In the most serious incident",0.0,0.6
11698,someone,"Giving someone some old unwanted can of creamed corn rusting in the back of the pantry hardly competes with really giving someone a chance.",0.0,0.6
7791,and the rest,"FUCK LIMBAUGH and the rest of his crew.",0.0,0.6
7063,feel,"With someone who has family going away on holiday for 2 weeks (Probably due to a stressful job) then he'd feel like a burden upon his family and that sort of thing I'd rather go through debts than have to put up with :/And for example",0.0,0.6
